provider_state,city,avg_charges,msdrg_total_count,cost_per_treatment,latitude,longitude,name,type
OH,Dayton,"108,844,008.90","2,729.00","39,884.21",40.417287,-82.907123,Ohio,inpatients
OH,Elyria,"17,551,457.84",733,"23,944.69",40.417287,-82.907123,Ohio,inpatients
OH,Fort Wayne,"3,214,797.38",214,"15,022.42",40.417287,-82.907123,Ohio,inpatients
OH,Huntington,"51,811.08",2,"25,905.54",40.417287,-82.907123,Ohio,inpatients
OH,Kettering,"40,093,456.67",950,"42,203.64",40.417287,-82.907123,Ohio,inpatients
OH,Pittsburgh,"9,556,326.32",578,"16,533.44",40.417287,-82.907123,Ohio,inpatients
OH,Toledo,"112,565,513.60","2,653.00","42,429.52",40.417287,-82.907123,Ohio,inpatients
OH,Youngstown,"49,210,308.72","1,500.00","32,806.87",40.417287,-82.907123,Ohio,inpatients
OK,Amarillo,"164,158.98",12,"13,679.91",35.007752,-97.092877,Oklahoma,inpatients
OK,Dallas,"14,826,339.14",318,"46,623.71",35.007752,-97.092877,Oklahoma,inpatients
OK,Fort Smith,"1,733,097.51",154,"11,253.88",35.007752,-97.092877,Oklahoma,inpatients
OK,Joplin,"4,090,065.57",227,"18,017.91",35.007752,-97.092877,Oklahoma,inpatients
OK,Lawton,"16,729,090.21",613,"27,290.52",35.007752,-97.092877,Oklahoma,inpatients
OK,Oklahoma City,"219,854,557.30","5,187.00","42,385.69",35.007752,-97.092877,Oklahoma,inpatients
OK,Texarkana,"724,937.40",74,"9,796.45",35.007752,-97.092877,Oklahoma,inpatients
OK,Tulsa,"105,418,743.60","3,577.00","29,471.27",35.007752,-97.092877,Oklahoma,inpatients
OR,Bend,"13,651,184.97",391,"34,913.52",43.804133,-120.554201,Oregon,inpatients
OR,Boise,"1,871,543.43",97,"19,294.26",43.804133,-120.554201,Oregon,inpatients
OR,Eugene,"39,587,392.57","1,306.00","30,311.94",43.804133,-120.554201,Oregon,inpatients
OR,Medford,"36,906,635.47",994,"37,129.41",43.804133,-120.554201,Oregon,inpatients
OR,Portland,"76,542,954.92","2,463.00","31,077.12",43.804133,-120.554201,Oregon,inpatients
OR,Salem,"10,347,555.07",348,"29,734.35",43.804133,-120.554201,Oregon,inpatients
PA,Allentown,"178,625,332.40","3,273.00","54,575.41",41.203322,-77.194525,Pennsylvania,inpatients
PA,Altoona,"13,390,506.34",629,"21,288.56",41.203322,-77.194525,Pennsylvania,inpatients
PA,Danville,"63,426,524.51","1,533.00","41,374.12",41.203322,-77.194525,Pennsylvania,inpatients
PA,Erie,"60,095,684.95","1,865.00","32,222.89",41.203322,-77.194525,Pennsylvania,inpatients
PA,Harrisburg,"76,487,987.20","2,501.00","30,582.96",41.203322,-77.194525,Pennsylvania,inpatients
PA,Johnstown,"10,471,729.59",502,"20,860.02",41.203322,-77.194525,Pennsylvania,inpatients
PA,Lancaster,"52,227,522.63","1,203.00","43,414.40",41.203322,-77.194525,Pennsylvania,inpatients
PA,Morgantown,"720,246.34",66,"10,912.82",41.203322,-77.194525,Pennsylvania,inpatients
PA,Philadelphia,"680,284,321.20","9,273.00","73,361.84",41.203322,-77.194525,Pennsylvania,inpatients
PA,Pittsburgh,"207,082,893.20","6,092.00","33,992.60",41.203322,-77.194525,Pennsylvania,inpatients
PA,Reading,"51,257,232.79","1,382.00","37,089.17",41.203322,-77.194525,Pennsylvania,inpatients
PA,Sayre,"15,734,231.44",599,"26,267.50",41.203322,-77.194525,Pennsylvania,inpatients
PA,Scranton,"39,510,329.03","1,120.00","35,277.08",41.203322,-77.194525,Pennsylvania,inpatients
PA,Wilkes-Barre,"41,922,978.25",780,"53,747.41",41.203322,-77.194525,Pennsylvania,inpatients
PA,York,"20,897,349.40",858,"24,355.89",41.203322,-77.194525,Pennsylvania,inpatients
PA,Youngstown,"7,632,935.86",427,"17,875.73",41.203322,-77.194525,Pennsylvania,inpatients
RI,Providence,"79,146,038.67","2,386.00","33,171.01",41.580095,-71.477429,Rhode Island,inpatients
SC,Augusta,"12,925,087.76",307,"42,101.26",33.836081,-81.163725,South Carolina,inpatients
SC,Charleston,"134,202,250.40","3,008.00","44,615.11",33.836081,-81.163725,South Carolina,inpatients
SC,Charlotte,"26,938,911.35",609,"44,234.67",33.836081,-81.163725,South Carolina,inpatients
SC,Columbia,"126,157,967.80","3,046.00","41,417.59",33.836081,-81.163725,South Carolina,inpatients
SC,Florence,"68,509,854.81","1,439.00","47,609.35",33.836081,-81.163725,South Carolina,inpatients
SC,Greenville,"92,710,182.35","2,013.00","46,055.73",33.836081,-81.163725,South Carolina,inpatients
SC,Savannah,"17,028,477.29",572,"29,770.07",33.836081,-81.163725,South Carolina,inpatients
SC,Spartanburg,"34,379,080.36",850,"40,445.98",33.836081,-81.163725,South Carolina,inpatients
SD,Rapid City,"16,964,598.23",458,"37,040.61",43.969515,-99.901813,South Dakota,inpatients
SD,Sioux City,"1,202,240.45",19,"63,275.81",43.969515,-99.901813,South Dakota,inpatients
SD,Sioux Falls,"54,392,116.18","1,614.00","33,700.20",43.969515,-99.901813,South Dakota,inpatients
TN,Chattanooga,"67,558,433.55","1,599.00","42,250.43",35.517491,-86.580447,Tennessee,inpatients
TN,Huntsville,"864,914.27",64,"13,514.29",35.517491,-86.580447,Tennessee,inpatients
TN,Jackson,"39,230,776.29","1,217.00","32,235.64",35.517491,-86.580447,Tennessee,inpatients
TN,Johnson City,"27,043,676.40",694,"38,967.83",35.517491,-86.580447,Tennessee,inpatients
TN,Kingsport,"28,010,579.10",898,"31,192.18",35.517491,-86.580447,Tennessee,inpatients
TN,Knoxville,"102,677,666.40","3,643.00","28,184.92",35.517491,-86.580447,Tennessee,inpatients
TN,Memphis,"104,639,148.50","2,237.00","46,776.55",35.517491,-86.580447,Tennessee,inpatients
TN,Nashville,"239,274,525.20","6,700.00","35,712.62",35.517491,-86.580447,Tennessee,inpatients
TX,Abilene,"42,399,092.92",988,"42,914.06",31.968599,-99.901813,Texas,inpatients
TX,Amarillo,"34,049,464.57",913,"37,294.05",31.968599,-99.901813,Texas,inpatients
TX,Austin,"171,769,089.90","3,189.00","53,862.99",31.968599,-99.901813,Texas,inpatients
TX,Beaumont,"45,000,526.40","1,121.00","40,143.20",31.968599,-99.901813,Texas,inpatients
TX,Bryan,"34,774,590.18",651,"53,417.19",31.968599,-99.901813,Texas,inpatients
TX,Corpus Christi,"62,028,476.47","1,129.00","54,941.08",31.968599,-99.901813,Texas,inpatients
TX,Dallas,"465,362,065.60","9,751.00","47,724.55",31.968599,-99.901813,Texas,inpatients
TX,El Paso,"97,394,700.45","1,372.00","70,987.39",31.968599,-99.901813,Texas,inpatients
TX,Fort Worth,"191,491,366.90","4,037.00","47,434.08",31.968599,-99.901813,Texas,inpatients
TX,Harlingen,"63,451,161.89","1,192.00","53,230.84",31.968599,-99.901813,Texas,inpatients
TX,Houston,"553,867,952.80","10,538.00","52,559.11",31.968599,-99.901813,Texas,inpatients
TX,Longview,"30,419,350.99",620,"49,063.47",31.968599,-99.901813,Texas,inpatients
TX,Lubbock,"69,088,708.71","1,270.00","54,400.56",31.968599,-99.901813,Texas,inpatients
TX,McAllen,"77,752,473.52","1,369.00","56,795.09",31.968599,-99.901813,Texas,inpatients
TX,Odessa,"28,463,983.60",792,"35,939.37",31.968599,-99.901813,Texas,inpatients
TX,San Angelo,"20,891,704.00",522,"40,022.42",31.968599,-99.901813,Texas,inpatients
TX,San Antonio,"181,598,409.30","3,823.00","47,501.55",31.968599,-99.901813,Texas,inpatients
TX,Shreveport,"5,317,849.63",196,"27,131.89",31.968599,-99.901813,Texas,inpatients
TX,Temple,"27,127,079.71",747,"36,314.70",31.968599,-99.901813,Texas,inpatients
TX,Texarkana,"26,217,625.43",659,"39,783.95",31.968599,-99.901813,Texas,inpatients
TX,Tyler,"85,289,595.68","1,563.00","54,567.88",31.968599,-99.901813,Texas,inpatients
TX,Victoria,"26,576,148.34",630,"42,184.36",31.968599,-99.901813,Texas,inpatients
TX,Waco,"26,352,993.78",986,"26,727.17",31.968599,-99.901813,Texas,inpatients
TX,Wichita Falls,"17,252,675.74",480,"35,943.07",31.968599,-99.901813,Texas,inpatients
UT,Ogden,"15,642,871.55",528,"29,626.65",39.32098,-111.093731,Utah,inpatients
UT,Provo,"13,942,718.17",466,"29,920.00",39.32098,-111.093731,Utah,inpatients
UT,Salt Lake City,"66,117,994.26","2,154.00","30,695.45",39.32098,-111.093731,Utah,inpatients
VA,Arlington,"86,239,755.74","3,054.00","28,238.30",37.431573,-78.656894,Virginia,inpatients
VA,Charlottesville,"60,534,959.98","1,755.00","34,492.85",37.431573,-78.656894,Virginia,inpatients
VA,Durham,"21,347,617.17",756,"28,237.59",37.431573,-78.656894,Virginia,inpatients
VA,Kingsport,"22,373,135.66",973,"22,993.97",37.431573,-78.656894,Virginia,inpatients
VA,Lynchburg,"13,035,716.10",561,"23,236.57",37.431573,-78.656894,Virginia,inpatients
VA,Newport News,"39,699,722.08","1,406.00","28,235.93",37.431573,-78.656894,Virginia,inpatients
VA,Norfolk,"96,991,764.13","2,917.00","33,250.52",37.431573,-78.656894,Virginia,inpatients
VA,Richmond,"244,994,652.70","4,469.00","54,820.91",37.431573,-78.656894,Virginia,inpatients
VA,Roanoke,"63,167,232.30","1,888.00","33,457.22",37.431573,-78.656894,Virginia,inpatients
VA,Winchester,"13,894,963.50",566,"24,549.41",37.431573,-78.656894,Virginia,inpatients
VA,Winston-Salem,"2,867,934.51",156,"18,384.20",37.431573,-78.656894,Virginia,inpatients
VT,Albany,"2,675,604.64",164,"16,314.66",44.558803,-72.577841,Vermont,inpatients
VT,Burlington,"24,934,679.87",953,"26,164.41",44.558803,-72.577841,Vermont,inpatients
VT,Lebanon,"888,580.03",55,"16,156.00",44.558803,-72.577841,Vermont,inpatients
WA,Everett,"27,785,054.70",777,"35,759.40",47.751074,-120.740139,Washington,inpatients
WA,Olympia,"32,632,669.26",695,"46,953.48",47.751074,-120.740139,Washington,inpatients
WA,Portland,"31,591,543.82",879,"35,940.32",47.751074,-120.740139,Washington,inpatients
WA,Seattle,"209,948,641.60","4,851.00","43,279.46",47.751074,-120.740139,Washington,inpatients
WA,Spokane,"82,122,192.07","2,294.00","35,798.69",47.751074,-120.740139,Washington,inpatients
WA,Tacoma,"85,726,386.52","1,565.00","54,777.24",47.751074,-120.740139,Washington,inpatients
WA,Yakima,"19,219,239.84",597,"32,193.03",47.751074,-120.740139,Washington,inpatients
WI,Appleton,"5,742,223.54",314,"18,287.34",43.78444,-88.787868,Wisconsin,inpatients
WI,Green Bay,"26,893,169.13","1,023.00","26,288.53",43.78444,-88.787868,Wisconsin,inpatients
WI,La Crosse,"13,774,571.51",507,"27,168.78",43.78444,-88.787868,Wisconsin,inpatients
WI,Madison,"86,612,275.58","2,479.00","34,938.39",43.78444,-88.787868,Wisconsin,inpatients
WI,Marshfield,"19,995,043.97",815,"24,533.80",43.78444,-88.787868,Wisconsin,inpatients
WI,Milwaukee,"164,495,547.70","5,018.00","32,781.10",43.78444,-88.787868,Wisconsin,inpatients
WI,Minneapolis,"21,662,231.31",631,"34,330.00",43.78444,-88.787868,Wisconsin,inpatients
WI,Neenah,"5,370,847.49",302,"17,784.26",43.78444,-88.787868,Wisconsin,inpatients
WI,Wausau,"14,810,698.42",566,"26,167.31",43.78444,-88.787868,Wisconsin,inpatients
WV,Charleston,"63,693,554.57","2,636.00","24,162.96",38.597626,-80.454903,West Virginia,inpatients
WV,Huntington,"23,530,088.72",794,"29,634.87",38.597626,-80.454903,West Virginia,inpatients
WV,Morgantown,"35,583,154.40","1,390.00","25,599.39",38.597626,-80.454903,West Virginia,inpatients
WV,Pittsburgh,"12,296,669.89",710,"17,319.25",38.597626,-80.454903,West Virginia,inpatients
WV,Roanoke,"7,717,422.89",455,"16,961.37",38.597626,-80.454903,West Virginia,inpatients
WV,Winchester,"4,351,731.21",242,"17,982.36",38.597626,-80.454903,West Virginia,inpatients
WY,Billings,"2,717,799.43",137,"19,837.95",43.075968,-107.290284,Wyoming,inpatients
WY,Casper,"15,074,332.29",443,"34,027.84",43.075968,-107.290284,Wyoming,inpatients
WY,Fort Collins,"11,055,010.29",344,"32,136.66",43.075968,-107.290284,Wyoming,inpatients
WY,Salt Lake City,"2,196,810.17",89,"24,683.26",43.075968,-107.290284,Wyoming,inpatients
PR,,,,,18.220833,-66.590149,Puerto Rico,inpatients
AK,Anchorage,"$51,411,844.62 ",939,"$54,751.70 ",63.588753,-154.493062,Alaska,inpatients
AL,Birmingham,"$322,543,033.00 ",7453,"$43,276.94 ",32.318231,-86.902298,Alabama,inpatients
AL,Columbus,"$1,297,255.38 ",32,"$40,539.23 ",32.318231,-86.902298,Alabama,inpatients
AL,Dothan,"$44,033,830.08 ",1201,"$36,664.30 ",32.318231,-86.902298,Alabama,inpatients
AL,Huntsville,"$62,083,541.17 ",1614,"$38,465.64 ",32.318231,-86.902298,Alabama,inpatients
AL,Meridian,"$125,400.69 ",15,"$8,360.05 ",32.318231,-86.902298,Alabama,inpatients
AL,Mobile,"$54,578,412.56 ",1844,"$29,597.84 ",32.318231,-86.902298,Alabama,inpatients
AL,Montgomery,"$40,467,751.49 ",1409,"$28,720.90 ",32.318231,-86.902298,Alabama,inpatients
AL,Pensacola,"$4,824,855.44 ",294,"$16,411.07 ",32.318231,-86.902298,Alabama,inpatients
AL,Rome,"$691,918.04 ",36,"$19,219.95 ",32.318231,-86.902298,Alabama,inpatients
AL,Tupelo,"$604,872.35 ",36,"$16,802.01 ",32.318231,-86.902298,Alabama,inpatients
AL,Tuscaloosa,"$21,791,078.39 ",682,"$31,951.73 ",32.318231,-86.902298,Alabama,inpatients
AR,Fort Smith,"$27,945,345.54 ",855,"$32,684.61 ",35.20105,-91.831833,Arkansas,inpatients
AR,Jonesboro,"$17,995,184.12 ",863,"$20,851.89 ",35.20105,-91.831833,Arkansas,inpatients
AR,Little Rock,"$159,021,697.00 ",5031,"$31,608.37 ",35.20105,-91.831833,Arkansas,inpatients
AR,Memphis,"$6,492,465.27 ",290,"$22,387.81 ",35.20105,-91.831833,Arkansas,inpatients
AR,Springdale,"$42,403,590.63 ",1182,"$35,874.44 ",35.20105,-91.831833,Arkansas,inpatients
AR,Springfield,"$6,794,200.73 ",330,"$20,588.49 ",35.20105,-91.831833,Arkansas,inpatients
AR,Texarkana,"$1,407,050.68 ",72,"$19,542.37 ",35.20105,-91.831833,Arkansas,inpatients
AZ,Albuquerque,"$341,532.00 ",47,"$7,266.64 ",34.048928,-111.093731,Arizona,inpatients
AZ,Las Vegas,"$28,842,069.92 ",360,"$80,116.86 ",34.048928,-111.093731,Arizona,inpatients
AZ,Mesa,"$106,541,615.80 ",2041,"$52,200.69 ",34.048928,-111.093731,Arizona,inpatients
AZ,Phoenix,"$290,769,634.30 ",6216,"$46,777.61 ",34.048928,-111.093731,Arizona,inpatients
AZ,Sun City,"$37,668,995.98 ",804,"$46,851.99 ",34.048928,-111.093731,Arizona,inpatients
AZ,Tucson,"$97,453,101.12 ",2199,"$44,317.01 ",34.048928,-111.093731,Arizona,inpatients
CA,Alameda County,"$167,194,927.10 ",1957,"$85,434.30 ",36.778261,-119.417932,California,inpatients
CA,Bakersfield,"$107,106,403.80 ",1880,"$56,971.49 ",36.778261,-119.417932,California,inpatients
CA,Chico,"$67,609,408.91 ",1014,"$66,675.95 ",36.778261,-119.417932,California,inpatients
CA,Contra Costa County,"$157,836,722.90 ",1443,"$109,380.96 ",36.778261,-119.417932,California,inpatients
CA,Fresno,"$79,853,791.40 ",1563,"$51,090.08 ",36.778261,-119.417932,California,inpatients
CA,Los Angeles,"$1,145,654,920.00 ",14680,"$78,041.89 ",36.778261,-119.417932,California,inpatients
CA,Medford,"$3,265,415.13 ",98,"$33,320.56 ",36.778261,-119.417932,California,inpatients
CA,Modesto,"$146,454,263.60 ",1527,"$95,909.80 ",36.778261,-119.417932,California,inpatients
CA,Napa,"$46,172,854.91 ",572,"$80,721.77 ",36.778261,-119.417932,California,inpatients
CA,Orange County,"$274,310,414.10 ",4005,"$68,491.99 ",36.778261,-119.417932,California,inpatients
CA,Palm Springs/Rancho M,"$72,646,893.81 ",832,"$87,315.98 ",36.778261,-119.417932,California,inpatients
CA,Phoenix,"$690,828.94 ",21,"$32,896.62 ",36.778261,-119.417932,California,inpatients
CA,Redding,"$65,255,545.62 ",966,"$67,552.32 ",36.778261,-119.417932,California,inpatients
CA,Sacramento,"$308,630,490.40 ",3881,"$79,523.45 ",36.778261,-119.417932,California,inpatients
CA,Salinas,"$57,608,315.47 ",722,"$79,789.91 ",36.778261,-119.417932,California,inpatients
CA,San Bernardino,"$195,981,001.20 ",3213,"$60,996.27 ",36.778261,-119.417932,California,inpatients
CA,San Diego,"$341,080,459.50 ",5096,"$66,931.02 ",36.778261,-119.417932,California,inpatients
CA,San Francisco,"$217,306,502.20 ",2312,"$93,990.70 ",36.778261,-119.417932,California,inpatients
CA,San Jose,"$188,042,476.30 ",1751,"$107,391.48 ",36.778261,-119.417932,California,inpatients
CA,San Luis Obispo,"$37,885,690.50 ",538,"$70,419.50 ",36.778261,-119.417932,California,inpatients
CA,San Mateo County,"$164,794,859.80 ",1242,"$132,685.07 ",36.778261,-119.417932,California,inpatients
CA,Santa Barbara,"$42,537,294.07 ",777,"$54,745.55 ",36.778261,-119.417932,California,inpatients
CA,Santa Cruz,"$41,298,847.58 ",458,"$90,172.16 ",36.778261,-119.417932,California,inpatients
CA,Santa Rosa,"$54,202,421.40 ",682,"$79,475.69 ",36.778261,-119.417932,California,inpatients
CA,Stockton,"$69,294,681.94 ",832,"$83,286.88 ",36.778261,-119.417932,California,inpatients
CA,Ventura,"$111,778,338.00 ",1430,"$78,166.67 ",36.778261,-119.417932,California,inpatients
CO,Albuquerque,"$4,618,285.00 ",141,"$32,753.79 ",39.550051,-105.782067,Colorado,inpatients
CO,Boulder,"$25,573,650.42 ",547,"$46,752.56 ",39.550051,-105.782067,Colorado,inpatients
CO,Colorado Springs,"$42,557,607.23 ",1022,"$41,641.49 ",39.550051,-105.782067,Colorado,inpatients
CO,Denver,"$227,289,463.80 ",3589,"$63,329.47 ",39.550051,-105.782067,Colorado,inpatients
CO,Fort Collins,"$10,422,654.38 ",315,"$33,087.79 ",39.550051,-105.782067,Colorado,inpatients
CO,Grand Junction,"$21,817,585.04 ",655,"$33,309.29 ",39.550051,-105.782067,Colorado,inpatients
CO,Greeley,"$34,044,801.62 ",889,"$38,295.61 ",39.550051,-105.782067,Colorado,inpatients
CO,Pueblo,"$26,717,236.46 ",555,"$48,139.16 ",39.550051,-105.782067,Colorado,inpatients
CT,Bridgeport,"$78,150,415.13 ",1734,"$45,069.44 ",41.603221,-73.087749,Connecticut,inpatients
CT,Hartford,"$110,850,849.20 ",3609,"$30,715.11 ",41.603221,-73.087749,Connecticut,inpatients
CT,New Haven,"$119,122,001.40 ",2999,"$39,720.57 ",41.603221,-73.087749,Connecticut,inpatients
DC,Washington,"$105,237,116.00 ",2083,"$50,521.90 ",38.905985,-77.033418,District of Columbia,inpatients
DE,Salisbury,"$23,399,626.11 ",751,"$31,157.96 ",38.910832,-75.52767,Delaware,inpatients
DE,Wilmington,"$38,307,705.08 ",1216,"$31,503.05 ",38.910832,-75.52767,Delaware,inpatients
FL,Bradenton,"$50,084,002.59 ",971,"$51,579.82 ",27.664827,-81.515754,Florida,inpatients
FL,Clearwater,"$77,248,494.80 ",1594,"$48,462.04 ",27.664827,-81.515754,Florida,inpatients
FL,Dothan,"$1,962,289.93 ",131,"$14,979.31 ",27.664827,-81.515754,Florida,inpatients
FL,Fort Lauderdale,"$389,271,955.80 ",6885,"$56,539.14 ",27.664827,-81.515754,Florida,inpatients
FL,Fort Myers,"$178,022,842.80 ",3415,"$52,129.68 ",27.664827,-81.515754,Florida,inpatients
FL,Gainesville,"$82,829,028.50 ",1648,"$50,260.33 ",27.664827,-81.515754,Florida,inpatients
FL,Hudson,"$113,391,657.20 ",1650,"$68,722.22 ",27.664827,-81.515754,Florida,inpatients
FL,Jacksonville,"$194,102,196.40 ",3636,"$53,383.44 ",27.664827,-81.515754,Florida,inpatients
FL,Lakeland,"$35,495,660.26 ",802,"$44,258.93 ",27.664827,-81.515754,Florida,inpatients
FL,Miami,"$382,084,047.40 ",6047,"$63,185.72 ",27.664827,-81.515754,Florida,inpatients
FL,Ocala,"$75,412,559.20 ",1553,"$48,559.28 ",27.664827,-81.515754,Florida,inpatients
FL,Orlando,"$429,810,591.80 ",8777,"$48,970.10 ",27.664827,-81.515754,Florida,inpatients
FL,Ormond Beach,"$38,862,022.45 ",1188,"$32,712.14 ",27.664827,-81.515754,Florida,inpatients
FL,Panama City,"$38,372,606.69 ",742,"$51,715.10 ",27.664827,-81.515754,Florida,inpatients
FL,Pensacola,"$129,021,128.90 ",2503,"$51,546.60 ",27.664827,-81.515754,Florida,inpatients
FL,Sarasota,"$73,251,440.45 ",1470,"$49,830.91 ",27.664827,-81.515754,Florida,inpatients
FL,St. Petersburg,"$88,519,636.15 ",1418,"$62,425.70 ",27.664827,-81.515754,Florida,inpatients
FL,Tallahassee,"$32,775,527.53 ",769,"$42,620.97 ",27.664827,-81.515754,Florida,inpatients
FL,Tampa,"$178,828,059.90 ",2887,"$61,942.52 ",27.664827,-81.515754,Florida,inpatients
GA,Albany,"$17,517,492.66 ",546,"$32,083.32 ",32.157435,-82.907123,Georgia,inpatients
GA,Atlanta,"$423,546,447.80 ",10694,"$39,605.99 ",32.157435,-82.907123,Georgia,inpatients
GA,Augusta,"$52,523,092.83 ",1256,"$41,817.75 ",32.157435,-82.907123,Georgia,inpatients
GA,Chattanooga,"$2,115,522.47 ",91,"$23,247.50 ",32.157435,-82.907123,Georgia,inpatients
GA,Columbus,"$21,887,095.93 ",736,"$29,737.90 ",32.157435,-82.907123,Georgia,inpatients
GA,Dothan,"$487,196.68 ",37,"$13,167.48 ",32.157435,-82.907123,Georgia,inpatients
GA,Jacksonville,"$21,109,253.00 ",836,"$25,250.30 ",32.157435,-82.907123,Georgia,inpatients
GA,Macon,"$68,365,667.11 ",2103,"$32,508.64 ",32.157435,-82.907123,Georgia,inpatients
GA,Rome,"$33,586,250.97 ",840,"$39,983.63 ",32.157435,-82.907123,Georgia,inpatients
GA,Savannah,"$59,614,827.18 ",1674,"$35,612.20 ",32.157435,-82.907123,Georgia,inpatients
GA,Tallahassee,"$35,717,922.21 ",1252,"$28,528.69 ",32.157435,-82.907123,Georgia,inpatients
HI,Honolulu,"$62,473,447.39 ",1723,"$36,258.53 ",19.898682,-155.665857,Hawaii,inpatients
IA,Cedar Rapids,"$20,853,013.65 ",676,"$30,847.65 ",41.878003,-93.097702,Iowa,inpatients
IA,Davenport,"$25,052,711.77 ",963,"$26,015.28 ",41.878003,-93.097702,Iowa,inpatients
IA,Des Moines,"$65,211,402.56 ",1954,"$33,373.29 ",41.878003,-93.097702,Iowa,inpatients
IA,Dubuque,"$9,755,709.21 ",466,"$20,935.00 ",41.878003,-93.097702,Iowa,inpatients
IA,Iowa City,"$34,548,019.34 ",1062,"$32,531.09 ",41.878003,-93.097702,Iowa,inpatients
IA,Mason City,"$10,101,290.47 ",367,"$27,523.95 ",41.878003,-93.097702,Iowa,inpatients
IA,Omaha,"$10,921,087.61 ",366,"$29,839.04 ",41.878003,-93.097702,Iowa,inpatients
IA,Sioux City,"$13,164,407.19 ",511,"$25,762.05 ",41.878003,-93.097702,Iowa,inpatients
IA,Sioux Falls,"$2,153,151.89 ",130,"$16,562.71 ",41.878003,-93.097702,Iowa,inpatients
IA,Waterloo,"$13,712,089.36 ",572,"$23,972.18 ",41.878003,-93.097702,Iowa,inpatients
ID,Boise,"$34,961,148.75 ",1185,"$29,503.08 ",44.068202,-114.742041,Idaho,inpatients
ID,Idaho Falls,"$12,833,498.77 ",337,"$38,081.60 ",44.068202,-114.742041,Idaho,inpatients
ID,Salt Lake City,"$7,235,367.82 ",209,"$34,618.98 ",44.068202,-114.742041,Idaho,inpatients
ID,Spokane,"$14,644,278.45 ",502,"$29,171.87 ",44.068202,-114.742041,Idaho,inpatients
IL,Aurora,"$31,942,604.45 ",553,"$57,762.40 ",40.633125,-89.398528,Illinois,inpatients
IL,Bloomington,"$17,719,982.60 ",554,"$31,985.53 ",40.633125,-89.398528,Illinois,inpatients
IL,Blue Island,"$108,971,526.60 ",2718,"$40,092.54 ",40.633125,-89.398528,Illinois,inpatients
IL,Chicago,"$289,758,573.50 ",6213,"$46,637.47 ",40.633125,-89.398528,Illinois,inpatients
IL,Davenport,"$13,938,895.16 ",560,"$24,890.88 ",40.633125,-89.398528,Illinois,inpatients
IL,Elgin,"$76,863,683.49 ",1702,"$45,160.80 ",40.633125,-89.398528,Illinois,inpatients
IL,Evanston,"$92,331,805.82 ",2166,"$42,627.80 ",40.633125,-89.398528,Illinois,inpatients
IL,Evansville,"$2,990,003.38 ",174,"$17,183.93 ",40.633125,-89.398528,Illinois,inpatients
IL,Hinsdale,"$59,509,967.66 ",1347,"$44,179.63 ",40.633125,-89.398528,Illinois,inpatients
IL,Joliet,"$68,576,680.33 ",1669,"$41,088.48 ",40.633125,-89.398528,Illinois,inpatients
IL,Melrose Park,"$175,703,708.00 ",3596,"$48,860.88 ",40.633125,-89.398528,Illinois,inpatients
IL,Milwaukee,"$44,497,997.53 ",773,"$57,565.33 ",40.633125,-89.398528,Illinois,inpatients
IL,Paducah,"$12,834,397.89 ",198,"$64,820.19 ",40.633125,-89.398528,Illinois,inpatients
IL,Peoria,"$77,036,181.40 ",2053,"$37,523.71 ",40.633125,-89.398528,Illinois,inpatients
IL,Rockford,"$81,320,536.80 ",2103,"$38,668.82 ",40.633125,-89.398528,Illinois,inpatients
IL,Springfield,"$78,161,943.89 ",2422,"$32,271.65 ",40.633125,-89.398528,Illinois,inpatients
IL,St. Louis,"$82,715,288.22 ",2796,"$29,583.44 ",40.633125,-89.398528,Illinois,inpatients
IL,Urbana,"$43,455,344.04 ",1142,"$38,051.97 ",40.633125,-89.398528,Illinois,inpatients
IN,Cincinnati,"$3,207,438.14 ",168,"$19,091.89 ",40.551217,-85.602364,Indiana,inpatients
IN,Evansville,"$45,947,177.54 ",1557,"$29,510.07 ",40.551217,-85.602364,Indiana,inpatients
IN,Fort Wayne,"$60,968,691.43 ",1499,"$40,672.91 ",40.551217,-85.602364,Indiana,inpatients
IN,Gary,"$62,418,088.23 ",1804,"$34,599.83 ",40.551217,-85.602364,Indiana,inpatients
IN,Indianapolis,"$232,864,773.90 ",6873,"$33,881.10 ",40.551217,-85.602364,Indiana,inpatients
IN,Lafayette,"$25,361,597.03 ",665,"$38,137.74 ",40.551217,-85.602364,Indiana,inpatients
IN,Louisville,"$26,614,590.62 ",1028,"$25,889.68 ",40.551217,-85.602364,Indiana,inpatients
IN,Muncie,"$21,308,981.10 ",439,"$48,539.82 ",40.551217,-85.602364,Indiana,inpatients
IN,Munster,"$39,820,703.72 ",1255,"$31,729.64 ",40.551217,-85.602364,Indiana,inpatients
IN,South Bend,"$53,680,969.94 ",1574,"$34,104.81 ",40.551217,-85.602364,Indiana,inpatients
IN,Terre Haute,"$24,642,271.00 ",639,"$38,563.80 ",40.551217,-85.602364,Indiana,inpatients
KS,Amarillo,"$156,230.69 ",20,"$7,811.53 ",39.011902,-98.484246,Kansas,inpatients
KS,Joplin,"$5,621,057.81 ",223,"$25,206.54 ",39.011902,-98.484246,Kansas,inpatients
KS,Kansas City,"$111,671,578.50 ",2515,"$44,402.22 ",39.011902,-98.484246,Kansas,inpatients
KS,Topeka,"$36,612,756.77 ",1101,"$33,254.09 ",39.011902,-98.484246,Kansas,inpatients
KS,Tulsa,"$1,369,025.61 ",104,"$13,163.71 ",39.011902,-98.484246,Kansas,inpatients
